id,text,playCount,shareCount,commentCount,authorMeta_name,authorMeta_nickName,authorMeta_verified,musicMeta_musicName,musicMeta_musicAuthor,musicMeta_musicOriginal,videoMeta_duration
6907211930755271942,Reply to @daniel_blanchard_150 - I’m just the messenger. #opinion #coach #training #workouttips #gym,66800,53,73,benjamin_robert_graham,Benjamin_Graham,False,original sound,Benjamin_Graham,True,12
6895756274844077314,leave some future suggestions yall😭😭 #anime #animeedit #fyp #GrowUpWithMe,103300,117,238,plantain._man,Mr. Plantain,False,original sound,Mr. Plantain,True,14
6877981740690935041,,465,10,0,tajbarkhan008,Tajbar Khan,False,original sound - Tairan Ghori 🌹,Tairan Ghori 🌹,True,14
6888674709433535745,Happy death day#parati #fyp #4u #goforitchallenge #destacame #halloween #birthday #cake,3637,0,3,me_gusta_la_lechuga,AndrEEA🧚🏻‍♀️,False,original sound,rae,True,6
6892822437671570690,ℰ𝓎𝑒𝓈 💙🤎💚  //  #tomfelton #harrystyles #emmawatson #timotheechalamet  #billieeilish #zaynmalik  #fyp #foryoupage #viral #edit #louistomlinson #4u,1500000,6805,5574,sxck.aesxthetics,✰ 𝑒𝒹𝒾𝓉𝓈 ✰,False,sonido original,✰ 𝑒𝒹𝒾𝓉𝓈 ✰,True,23
6903924035164376321,What kind of fruit is this? 🤔 @heidisdream,762500,383,1108,riovacci,Riovacci,False,Ooh Ahh (My Life Be Like) (feat. Toby Mac),Grits,False,9
6904966483730894082,#pov Your mom wants you to be a successful model but your father sees you’re starving yourself.. #tw #awareness #model #starving #foryou #foryoupage,65700,5,18,estellehagen,Estelle Hagen,False,Original Sound,Unknown,False,15
6905408660185320706,weekend chill 🧘🏽‍♂️😴,75900,533,709,gymclock,Roman,False,Originalton,Roman,True,59
6880924024227040513,⭐️ EVA ⭐️ Reageer nu met jouw naam! 👉👉 #rice #foryoupage #fyp #rijstt,547700,489,7568,rijstt,Wat moet ik maken?,False,In My Bed,Rotimi,False,12
6901216792186785025,laat je gaaaannnn #voorjou #foryou #gioswikkers #alsjehandoverjekontglijd #laatjegaan #cringe,1600000,3338,4367,giorgiagaray,giorgiagaray,False,Laat je gaan,Gio Swikker,False,10
6897030279106530561,Hello imposter syndrome 👋 #phdlife #gradschool #phd #research,99500,632,133,mamagum,Mama Gum,False,original sound,Krutika 🐥,True,14
6904236597529595138,Haring ver van t’ mes #hollandsroem #haring #holland #fypシ #guiltypleasure #lekkerneef,40300,22,13,mrp_loco,Mrp_Loco,False,origineel geluid,Mrp_Loco,True,19
6888809548895849734,Teehee 🌚 #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,95200,55,297,timmytimmadome,Tim Thebodeau,False,Potential Breakup Song,Aly & AJ,False,16
6898373135121321218,Weriduwo do hamayi zey baelna eina newryo#tiktoktraditions #🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷eritreangirlsfrikangirl,47200,25,78,blackgirl526,Blackerigirl2k00,False,original sound,"Eritrean,music",True,15
6902725442260749570,werken is belangrijk #fyp #fy #KerstInHuis #viraal #foryou #tenbrinke #werk #voorjou #callanambulancebutnotforme,127200,12,13,jetdealmachtigekroket,Jet Ten Brinke,False,original sound,zoukeye,True,8
6901833660224326914,Never satisfied... #fitness #fyp #gym #viral #fitnesschallenge,35800,8,68,marcusstone_fitness,Marcus Stone,False,oh no i hope i dont fall,THEWLISTOK,True,9
6896943341666127105,#drag #dragqueen #draqmakeover #dragqueentransformation #dragtransformation #saturdaynight,974900,2596,3254,steviestunner,Stevie Stunner,False,origineel geluid,Stevie Stunner,True,47
6882388794671107330,In welk schooljaar zit jij? #foryou #dutch,76500,5,163,vrouwenmethumor,Anne en Daphne,False,original sound,Hawkeronni,True,8
6897420741642390789,#Programmers WHY ? 😂 #programming #hackaton #programmer #coder #codinglife #codingtiktok #javascript #techtok #techtokers #foryou #fyp,97100,44,37,dilmerval,Dilmer,False,Teach Me How To Dougie,Classics Reborn,False,8
6904692946486971649,,142600,27,0,gorang530,Goran,False,Originalton,Haram Para,True,12
6889402787612937473,,36000,9,60,fl00rsm1t,Floor,False,original sound,Derrick Degan,True,6
6897699853720161542,This has happened 6 times in the past 7 days 😶 #gamer #streamer #gaming #relatable,194900,152,801,jordielocks_,jordielocks,False,i'm closing my eyes (feat. shiloh),potsu,False,15
6878973704689175809,Oeps daar ging de lepel 😅 #foryou #fyp #voorjou #dontputtheblameonme #foryoupage #fun #tiktok,110300,208,59,daan_tjuuuh,💞𝓓𝓪𝓪𝓷𝓽𝓳𝓮 💞,False,Annie R u oK,Ken Z 🏳️‍🌈,True,6
6891751258835750146,I did not expect them to make this 🤯😫 @bangenergy @bangenergy.ceo #bangenergy,662900,32,77,finnsreality,Finn 🔥,True,original sound,Finn 🔥,True,17
6875528457388903681,😂😂💨,32000,1,2,ashena501,Ashen Maxx,False,Laughing sound,mac.mcgrath,True,15
6904182931909004545,Deze video is voor een kleine groep mensen bedoeld #zopepijn #fyp #fa2gang #haat #feiten,37500,78,77,zopepijn,zopepijn,False,origineel geluid,zopepijn,True,10
6895048600355704070,She ran away with me during the process of filming but it’s fine ￼￼#fypシ #foryoupage #transition #hopelesslydevoted2u #horse #horseboy #equestrian,75300,156,475,zackohardin,Zacko Hardin,False,original sound,ashley trinh,True,15
6894591131565247745,#kooiaap #kooiaapspecialist #redlichtdistict #lol #dolle10minuten #macdonalds #voorjou #transport #vrachtwagen #strijder #lekkerhoorrrr,75800,953,69,brandontoet,Dolle tinnus,False,origineel geluid,Dolle tinnus,True,21
6903190549960920321,Cute Dutch sounds part 2 @rob.morrisw @ricmorrisw @dominiquewienk 🇳🇱🧡 #huphollandhup #livinginholland #dutch #languages #venezolanosenholanda,80800,464,108,itspaulmorris,Paul Morris,False,original sound,Paul Morris,True,25
6904823810994818310,How to work up to pistol squats #squats #pistolsquat #deadlift #gym #fitgirls,123400,781,70,abs.adamski,Abby Adamski,False,original sound,Jack Collings,True,15
6891318229881343234,"not ALL men, ha beat you to it ;) but most yes.",140300,161,474,moonlightblossom,Blossom,False,Morrissey is a poopy,Cassie 🖤,True,5
6875691073499352321,Reply to @t.and.d,127900,48,141,cl_audio,Claudio,False,borderline by tame impala,audioz !,True,15
6905110082913045762,cause my ass seems to be the only thing getting views #dailydicerollwalk #funny #transition #transitions #fyp #foryou #foru,54800,262,119,spooksahoy,Spooks,False,original sound,tobias,True,9
6879055195330858245,Take it day by day! #foryoupage #fyp #foryou #powerlifting #bodybuilding #squat #fitness #workout #fittok #powertok,78500,48,169,timmytimmadome,Tim Thebodeau,False,original sound,Tim Thebodeau,True,36
6879703604249332993,#❤️,25100,5,2,omitholitha,Omith Olitha,False,original sound,Omith Olitha,True,22
6880839179677256962,Туториал по стрелочкам ❤️#recommendations #tutorial #туториал #foryou #урокимакияжа #makeuptutorials,70600,21,12,molchanovamua,Makeup,False,Звук создан для Шпульки,mvpFLAKES,True,15
6887869748458130690,foryou ma Aon tw comments ma lazmi btana#crew07 #vrlvideo #fym #100k #foryou #foryoupage,3378,62,42,mr_shoaib_66,mr Shoaib khan,False,original sound,aiman zaman,True,11
6887581168858893569,Who is joining the dark side next? We have dump trucks. This is a takeover. #gym #legday #ceo #MeLeaving,13000,4,54,benjamin_robert_graham,Benjamin_Graham,False,Blow Your Mind (Mwahchallenge),Dua Lipa,False,9
6890298155766697221,#stitch with @maxlifts  I know we were all just having this convo on my tok. #wewintogether 💪💪💪,136100,77,75,bigheadnoneck,Ceo of wooo,False,original sound,Ceo of wooo,True,15
6891240671357816065,දගයාගේ වෙනසක් soon 😁😌❤️,134900,15,21,pasiya77,pasindu dilshan,False,Di emcee විල්සන් මාමා,gloomybeats,True,20
6900235731059494145,Give it a try 👌 #crossfit #cardio #training #crossfitworkout,27900,13,7,marqsheino,Markus Heinonen,False,original sound,favsoundds ,True,9
6877869447999245569,Let’s get those boulder shoulders fellas 😈 #bodybuilding #homeworkouts #workout #fitness #gym #physique,332900,514,124,noeldeyzel_bodybuilder,Noel Deyzel,True,original sound,𝐀lberth,True,15
6877774951361875201,Can't wait to compete this weekend ❤ #horse #riding #equestrian #fyp #ToMyBestFriend #petthings #competition #rider #crosscountry,64700,2,22,elirose.equestrian,Elizabeth,False,original sound,Monique Poa🥶,True,8
6878710443926473986,50k likes and I’ll do it #bodybuilding #fyp #xyzbca #gym #tiktoksouthafrica,155000,14,142,noeldeyzel_bodybuilder,Noel Deyzel,True,phantom of the wapera,shannon huhn,True,5
6889437057261866242,#smiithdefortal #comoequeeupossovomitarbatata #batecomvaontade #horadearrasar #fy #whatsapp,37700,48,19,smiithdefortal,Yury Smith,False,som original,mundo das gemeas😍,True,10
6896548159820926209,අනේ සෙනුරි නංගි ඇයි ඔහොම කියන්නෙ 😥😢,19800,2,4,_pradeep_max_,_pradeep_max_,False,original sound,_pradeep_max_,True,13
6888059613158362369,La cara de mi novio es lo mejor 😂❤️ #escaramuza #charro #charreria #mx #tiktok #page #lifestyle #horse #challenge,56100,11,34,_anniecampos,✨Annie 🤠 Campos ✨,False,sonido original,Jonathan Vazquez,True,15
6883165648290139394,Ахаха #НиШагуБезDETTOL #тренд #recommendations #туториал #глобальныерекомендации #реакция #проверка #отношения #любовь #переписка #угадайкто #душа,7090,1,8,dianavhdn,🐒Дианка-обезьянка🐒,False,оригинальный звук,🤍,True,15
6894039333100129537,"It hurts the ego, but I do respect it when it happens. #strength #impressive #relatable #workout",32800,26,40,benjamin_robert_graham,Benjamin_Graham,False,lord have mercy,angel,True,5
6895491816532069637,Fav song right now 🥺 #fyp #foryou #makeup #billieeilish #thereforeiambillieeilish #lipsync #kentucky #peircings #model #trend,106200,53,89,hannahlouisewigginton,𝐻𝒶𝓃𝓃𝒶𝒽,False,Therefore I Am,Billie Eilish,False,9
6897270609915661569,❤️#foryou #foryoupage #voorjou #likeyourcutgee,70800,26,24,xleona_xx,xleona_xx,False,"Carly Rae Jepsen - ""I Really Like You""",Johnny,True,7
6899964626478320902,"People who workout, I know you can relate 🤧 Please keep me in your prayers #fitness #gym #workout #leg day",87400,58,476,juliagetsfit,Juls,False,Without Me,rapidsongs ,True,9
6886904360207469825,Your soulmate can hear you sing. I wonder who Glitch’s soulmate is.. #bnhaunited #heroesoftomorrow #soulmate #bnhaoc #glitch,47200,40,158,sakuraflor,Sakuraflor,True,original sound,OMFG DRACO🥰,True,15
6895388317680946433,"please give me more advice.if you like my work,please Pay attention to me😋",49000,7,3,sashley045,user25197000569,False,original sound,user25197000569,True,8
6904040351607147781,Special 1M followers video! “He’s a Pirate” ft. my roommate Jakob 🏴‍☠️🎶🎉 #rimbatubes #piratesofthecaribbean,694100,2179,988,snubbyj,Snubby J,False,original sound,Snubby J,True,59
6907193077371309313,,47400,60,171,marlivanderdoelen,Marli van der Doelen,False,original sound,usainball,True,10
6890591494126718210,Heartache #bleaching #pain #hairdye #backtoblack #foryou #fy #voorjou,71300,0,25,janaweisxo,Jana Weis,False,Say I Yi Yi,Ying Yang Twins,False,10
6898859679217143046,this is my favorite tiktok dance #tiktok #dance #pumpupthejam,675400,724,256,hahahahahahahamaddie,user8867503573726,False,Pump Up The Jam,The Hit Crew,False,15
6879407225769692418,👅 #fy #foryou #voorjou #dance #viral #4u,79000,131,95,milenaaxoxoo,milenaaxoxo,False,BanTamGo Remix,Jenny,True,15
6878676626108992769,Do you Accept this challenge? #pushup #challenge #workout #duet #workoutfromhome credits: @jpark_fit,159000,367,170,antonielokhorst,Antonie Lokhorst,True,JoJo Pose,Apollo Fresh,False,26
6898452394418523398,Wild vibin @keepnaturewild  #keepnaturewild #ad,723100,459,533,happykelli,Kelli Ann Erdmann,False,original sound,Kelli Ann Erdmann,True,17
6893869437884091649,RANDOM SCENE 🤣 don’t know 🤣 #fyp #foryoupage #voorjou,321400,31,199,kalvijn,kalvijn,True,origineel geluid,kalvijn,True,13
6904396013923060994,Bekijk t altijd van de positieve kant hé !! #foryou #fyp #KerstInHuis,190200,317,256,klaasschmedding,Klaas,False,origineel geluid,Angelo,True,10
6902459846260559106,Wait till the end😜😹 IG: miafitness_sw #winterdiy #lernenmittiktok #gymnasticschallenge #backmuscle #strong #crush #mistake #fitgirl #forYou,26900,8,27,miafitness,MiaFit,False,Deep End,Fousheé,False,14
6890655206644747522,Do you have suggests to what I have to post? #xyzbca #fyp #fy #f1 #maxverstappen #racing,690100,144,117,sport.vids09,Sport.vids09,False,original sound,Livingston,True,13
6907670356887211265,Bedankt hé Jumbo 😑 #food #foodporn #jumbo #foryou @dominiqueramona,289800,785,208,ramonadominique,Ramona Adema,False,origineel geluid,Ramona Adema,True,15
6877796349459336450,,9247,122,15,chathuuu98,Chathu Ranasinghe,False,original sound - 🅽🅰🅳🅸🆈🅰,🅽🅰🅳🅸🆈🅰,True,41
6892072950648802561,#mondkapjesplicht #mondkapje #ns #corona #coronavirus #covid19 #fy #ikdoenietmee #ikdoenietmeermee #regering #ns,484,0,2,jarcage,Jar Cage,False,Corona,FanChants: Almeria Football Songs,False,10
6895710777043455234,Meer kan ik er niet van maken.. 😂#tegendraats @tieske99 @jins_derksen,84100,377,224,tegendraats,Tegendraats,False,origineel geluid,Tegendraats,True,11
6889105902234864901,👺👺👺 #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,74700,16,96,timmytimmadome,Tim Thebodeau,False,original sound,Tim Thebodeau,True,17
6901387960424484097,i got this from @thisusernameisrare #fyp #viral,889700,6206,745,dexter2009_,Dexter,False,do not BULLY People also ninja,Dexter,True,9
6907974329305156866,Deze is voor de mensen die geen rijst kunnen koken ✨🤯 #fyp #fy #koken #voorjou #vj,294700,1313,880,fabricioo,Fabricio 📸,False,origineel geluid,Fabricio 📸,True,59
6907792796111981829,Recreating my best video #fyp #viral #theboys #fitness #lift #weights #grind #gymrat #track #lifting #gymtime #gym #swole #bulk #fit,54000,364,126,ziyadhodzic,Ziyad Hodzic,False,hometown slowed down twenty one pilots,les,True,28
6877473712652799234,Fair decision? Let us know!!! #formulaone #lewishamilton #f1 #fyp #formula1,59400,36,116,formula1update,formula1update,False,I Wanna Know You,BLVKSHP,False,6
6905378711986801922,🤦🏻‍♂️🤦🏻‍♂️كم وزنكم ؟#foryou #اكسبلو,45500,40,80,mo.rab,mo.rab,False,original sound,mo.rab,True,15
6899418795987717377,💚 #transition #chile #tatuaje #lesbians #loveislove #love #dúo #tattoo #fyp #🏳️‍🌈 #lesbian #parati #lgbt #lgbtq #girl #trend,36300,20,89,vivi.aravena,vivian aravena,False,sonido original,•NESSA•,True,15
6905031739127713026,#f1 #f1crash #f1mercedes #mercedes #f1race #win #lose #ftb #fortheboys #rage #pit #pitstop #box #boxing #fy #fyp #painful,60300,1,36,gamingclips011,Gijs Lanting,False,FRANCHISE,Travis Scott,False,29
6906126061696863489,Als er dan tóch niemand op straat gaat zijn. Het F1-seizoen is afgelopen. Mogen wij een paar rondjes door de stad blazen?😅😷 #f1 #redbull #fastestlap,68100,44,29,redbullned,Red Bull Nederland,True,original sound,Zodiac,True,11
6883270499741273349,the fall onto my bed scared me tbh #Boo #gay #affirmations #military #transition #fyp #FootlongShuffle,53900,61,215,hklein99,Hay,False,FAMOUS PPL ARE USING THIS AUDIO,meron asf‼️😏 •47k bad bleeps•,True,14
6892131074093223170,I'm doing some form of this before my every heavy set 👌 #squat #squatmobility,19900,8,8,marqsheino,Markus Heinonen,False,Satisfaction,Benny Benassi Pres. The Biz,False,11
6900178346919857410,фанаты сакуры зайдите в комментарий ✨#sakura #sakuraharuno #shannaroo #edit #animeedit #fyp #fypシ #recommendations #foryou #shannaro #sakurabest,29000,118,424,shingod420,yourgod,False,Fantasy,Bazzi,False,17
6901155395100806401,She can have all the horses she wants💕🐴 #horse #horses #animals #equestrian #girlfriend #fyp #foryou #horsegirl,105700,887,171,bf_of_an_equestrian,Nick Parkes,False,no no no no no no no no,#fypsounds,False,13
6887605177591942405,BIG BENCH PR #powerlifter #powerlifting #powertok #fitness #gym #benchpress #bodybuilding #strength #fyp #foryoupage  @timmytimmadome,117200,268,538,christian74kg,Christian Mungioli,False,Alright,Kendrick Lamar,False,31
6904335595301080325,Any request? 😉 #wantthischallenge #gymshark #fitness #homeworkout,346100,1642,363,johnclajara,John Lajara,False,son original,npheavenxliny,True,30
6895349449107754245,still got it 🤙 #gym #fyp #deadlift #foryou,71500,31,83,farmer.ralph,Farmer Ralph,False,Believer [NSG Remix],Romy Wave,False,42
6903703219923340550,@erin.66kg we’re tired lmao #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,114400,82,92,timmytimmadome,Tim Thebodeau,False,original sound,Tim Thebodeau,True,19
6896550572653120770,The horses strike again￼. #horse #waterbowl #water #horses #stables #stable #horseriding #horselover #working #animals #farm #farmer #yard￼￼￼ #clumsy,49600,1,13,eric010100101,user9020331284442,False,original sound,Sammy Sprinkler ,True,9
6880239600590212353,අම්මො ඒක max ගන්න විදිය කියන්නම් ඉන්බොක්ස් එන්න😘😘😘ආදරෙයි හැමෝටම ගොඩාක් 😘😘,11900,24,80,r__o__w__d__y_,ROWDY,False,Worth it (Remix),Austin Ong,True,12
6878719985535962369,Test #slowmo #WinWithASmile #transisi #transition #transitions #slowmotion #slow #tiktok #tiktokindo #viral #virall #tutorial #fypchallenge  #fyp,25800,7,14,dedebin,BINTANG MT REAL,False,original sound - ๖คຖງ๖ēēຖ 👑,BINTANG MT REAL,True,18
6884399255302245633,Give it a shot if your knees hate you #foryou #fyp #foryoupage #fitness #bodybuilder #aesthetics #gymshark #workout #exercise,24800,66,22,evan_holmes_,Evan Holmes,False,original sound,Evan Holmes,True,29
6875739742340762885,Reply to @caden.wappler #foryoupage #fyp #foryou #powerlifting #bodybuilding #benchpress #fitness #workout #fittok #powertok,209700,147,304,timmytimmadome,Tim Thebodeau,False, Dancin (KRONO Remix),Aaron Smith ,False,10
6897328348192656641,Reply to @viljamit #crossfit #abs,46100,9,38,marqsheino,Markus Heinonen,False,original sound,Markus Heinonen,True,35
6908401262065143045,#horadearrasar,34500,1,27,nataneschorsch,Natane Schorsch,False,Oh My God,Edy Lemond & DJ Guuga & DJ Lucas Beat,False,13
6891776298784509185,#horadearrasar,97000,260,232,lovely_nobru_,lovely.nobru,False,Funk do Nobru Apelão,Nobru Free Fire,False,13
6882043160806116609,𝓼𝓱𝓮 𝓲𝓼 𝓰𝓸𝓻𝓰𝓮𝓸𝓾𝓼 ✨ #akamegakill #akamegakilledit #esdeath #esdeathedit #anime #animeedit #weeb #otaku #fyp #foryou #fy,73700,830,157,fetishold,𝕒𝕟𝕚𝕞𝕖 𝕖𝕕𝕚𝕥𝕤,False,som original,𝕒𝕟𝕚𝕞𝕖 𝕖𝕕𝕚𝕥𝕤,True,12
6889712383049108737,AK pal ki ab to dure na muj ko Dana❤❤#foryou #foryoupage #bhurhn_tv #khasmirpakistan #videostar #trending,5377,2,2,zubair_rajput1,Zubair ❤,False,original sound,Zubair ❤,True,15
6876857501397159170,Reply to @zachralph I can’t seem to find them #lats #backmuscles #wheretheyat #MIA,52100,3,19,blake_ouellette,Blake Ouellette,False,original sound,Mira Skehan,True,5
6891701560221404417,The boys were proud again ❤️ #fyp #foryoupage #foryou #gym #athlete #fitness #workout #motivation #MyRecommendation #ohno #tiktok #theboys #welldone,36900,11,160,braydencarelius,Brayden Carelius,False,original sound,Tik Toker,True,9
6903574645899939074,For the ones who don’t know how to do this😁💙 #foryou #fyp #outofbody #imaghost #boo dc: @.crapper,208900,29,77,theofficialcasper,Casper®🇳🇱 (🏆 Winner TMB),True,BILLIE JEAN X BOO X F IT UP VMESHBEATS MASHUP,Varoon Ramesh,True,13
6907365817118166278,what do you want for Christmas?🎅🏼 #HaventSeen#foryou#fyp,78000,63,100,abicado,abielizabeth,False,Jingle Bell Rock,MARIYA,True,8
6898194233778261250,🤢 #francisxvk #nederlands #foryou #mickeymouse #disney,46700,38,66,francisxvk,Francis van kampen,False,FOLLOW ME,A,True,9
6895357815066529026,I need one of these 😳 @brandon_baum,1500000,2900,1640,riovacci,Riovacci,False,original sound,Riovacci,True,16
6907943881829059841,Pencil #amazing,37900000,13400,18600,the_object,Object,False,оригинальный звук,Object,True,10
6891693185693797634,Tja verschil moet er zijn #boyfriend #relationship #studentproblems #study #fyp #xyzbca #viral #noticeme #schoollife #foryou #voorjou #foryoupage #fy,71500,669,68,isa.looy,Isa,False,origineel geluid,Isa,True,23
6896474585798053121,,7400000,220,227,williamvangemert,William van Gemert,False,origineel geluid,William van Gemert,True,16
6902476909045615877,any questions? #gotothegym #flexfroday #gymtime #workout #fitfam #swolefam #workout #homegym,262600,2227,1280,papaswolio,Papa Swolio,False,original sound,Papa Swolio,True,20
6891747931905330433,Morgen begint mijn toetsweek😢 Wanneer is jullie toetsweek? #dutch #foryou #fy #voorjou #letsprobeerit #viral #dance #trending,39200,44,42,tessajaimy,Tessa Neeskens,False,origineel geluid,Tessa Neeskens,True,15
6901995461238934785,Did you expact that? 😊 #foryoupage #trending #fyp #Taekwondo #fitness #sport,212500,76,286,watkiekjenou,kiki,False,son original,🐍Serpentard🐍,True,15
6896895803676200198,Love my shuffle fam 🥰 @thefredster @vopflash #shuffle #shuffledance #fyp #foryoupage #makeitmini #OurType #VansCheckerboardDay,65300,96,13,myrandatomb,Myranda,False,origineel geluid,hi i love you,True,13
6889807558618418433,Music in the Car just a little bit 🤪 @spaudio8766,1600000,13200,2361,missblondy1982,MissBlondy1982,False,origineel geluid,MissBlondy1982,True,15
6906077607750618369,✨ lockdown ✨ | #voorjou #markrutte #lockdown #corona #fyp,44000,148,89,dominiqueifte,Dominique Iftekaralikhan,False,origineel geluid,Dominique Iftekaralikhan,True,13
6903157559578987777,I’m in love with these pants🥰🧡#upsidedownamsterdam #netherlands #KerstInHuis #foryou #fyp #dance #indonesia,47400,23,50,jasonverspaget,Jason🇳🇱,False,Killing Me Softly With His Song (Remix),Jd ,True,9
6885726005357530370,Ow Ow pechdag!! #fyp #fy #hardgaan #kapot #broken,106800,416,17,marienvsteenberguh,Marienvs89,False,origineel geluid,kinderbeschuit,True,6
6894050180300131585,Still working on that,35100,27,24,evan_holmes_,Evan Holmes,False,Trend by at. reno.lugo,dj.awe02,True,10
6906514521582570753,we all need seb in our lives #f1 #vettel #russell #foryou #formula1 #sakhirgp #fyp #mercedes #ferrari,189100,225,78,smilelando,Formula videos,False,Train Wreck,James Arthur,False,11
6902941615376157954,#giojade #voorjou,360000,1500,248,jadandgiodepedo,WORDIKFAMOUS😃,False,origineel geluid,WORDIKFAMOUS😃,True,6
6880928709956635909,Hey ladies 😘 #greenscreen #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,86600,77,203,timmytimmadome,Tim Thebodeau,False,Originalton [Fergie - L.A.LOVE (la la)],.,True,8
6897535476454952194,PERPUSTAKAAN DI LUAR NEGERI GEDE DAN CANGGIH BANGET! 🇳🇱🇳🇱 ig @jerhemynemo #belanda #indonesia #luarnegeri #fyp #fypindo #travel #perpustakaan #ldr,60900,3,35,jerhemynemo,Jerhemy Owen,False,Celebrate the Good Times,Mason,True,42
6896176955624918274,Which way would you go!? #HolidaysOurWay #computerscience #girlsinstem #stemmajor #coding #codewithme #softwareengineer,101800,142,244,tiffintech,Tiff in Tech,False,It's Tricky,RUN DMC,False,15
6906416223785864450,Weet jij wel wat Netflix&chill is?😂😂#jandinoasporaat #dino #jandino #voorjou #voorjoupagina #fyp,109800,432,77,thebloopers4you,Bloopers4You 🇳🇱,False,origineel geluid,Bloopers4You 🇳🇱,True,41
6898022622110436609,Best Duo Of With McLaren ‘19 #f1 #formula1 #fy #fyp #fortoupage #foryou #redbull #redbullracing #maxverstappen #danielricciardo #mv33 #dr3,47100,26,7,f1_flat_out,F1 Vids 🏎 🏆 🍾,False,origineel geluid,F1 Vids 🏎 🏆 🍾,True,33
6886298413885918465,,45000,41,60,elkakosmoss,elkakosmoss,False,Calvin Harris - Outside,Natchez Cozart,True,10
6891713222534089985,Wat  jouw pre over je zegt deel 2 #foryou #fitness #preworkout #mobicep #training #chestday #muscles #workout #gains #gym #fyp #fy #richpiana #c4 #fit,252600,2114,284,roykevdh,Roy van der Heiden,False,origineel geluid,Roy van der Heiden,True,57
6892701445603298561,Hahah daar is moeke weer! Kijk tot het einde! 😂 au mn knie mn knie! 😂,441300,1811,278,yoepmen,Yoepmen,False,origineel geluid,Yoepmen,True,30
6893875244742741253,Got the idea from @biggweg_  #gym #fyp #squat #foryou #deadlift,147500,733,182,farmer.ralph,Farmer Ralph,False,Pumped Up Kicks（Bridge & Law Remix）,Foster The People,False,21
6884646106970590470,#duet with @jilliansurfs Follow my Backup @funnyk__ #fyp #foryou #views #transitions #transition #xyzbca,139400,20,79,kwavyy_,K WAVY⚡️,False,Rap God,Eminem,False,13
6891641815447932166,(vira o celular/turn ur phone) esse deu trabalho viuuu? #naruto #sasuke #sakura #kakashi #sai #yamato #team7 #time7 #narutoshippuden #animeedit,170700,1799,713,blwckmoon,Nina✨Edits,False,Teeth,5 Seconds of Summer,False,35
6883011295763860738,♥️✅,32000,78,60,arc_revenger_,Akila Dias,False,original sound,ChaMith IndUwara,True,14
6907187437986958593,,611900,5894,1715,cagritaner,cagritaner,True,orijinal ses,cagritaner,True,21
6891908639829937410,අඩුම ගානෙ උත්සාහ කලනේ😁🤟🤣#onemillionaudition #trending #sltiktok @kalana.sp @pradeep_niranga @amila282,47400,39,90,shaanmadush,madusha theekshana,False,original sound,madusha theekshana,True,13
6886033905531538689,long road to recovery dreamy but it’ll be ok❤️ #fyp #horseaccident #horse #pony #vets #broken #brokenspine #iloveyou,163100,305,833,chloexsnowballx,Chloe Snowball💛,False,original sound,Macy,True,51
6882438480786459906,"You've been requesting to see how I train my shoulders, so here goes 👌 #shoulderexercises #training #gym",76800,10,10,marqsheino,Markus Heinonen,False,Viva La Swing aka #SandoTwist by @Abiud_Sando,Mingaling 2.0,True,9
6896172646669552897,This was the best I could come up with 🙈 #switchingpositions #HolidaysOurWay #tabletop #transition #foryou #fyp #lgbtq #lesbian #lesbiansoftiktok,25200,20,108,id_bullseye,Sarah,False,positions,Ariana Grande,False,8
6881297980456996097,☺️☺️☺️#defender110  #landrover,9725,35,16,c_m_a_j,Channel CM,False,original sound,🇱🇰🇨🇮dammika❤,True,22
6898451979207478533,#greenscreen I had fun with this one lol #beatbox #beatboxing #swissbeatbox #spencerx #codfish #accentchallenge #meme #fyp #esh,50000,13,35,_thatblockhead,max 🗣,False,original sound,max 🗣,True,30
6896784100976315650,#horadearrasar,26800,28,221,pedrosousa751,@ pedro_sousa_182_BR,False,Soldado Perigoso,MC PR & DJ BL & DJ GH7,False,13
6880259329434324226,El dinero no lo es todo￼. 😂😂#friends #1m,513000,94,221,cainguzman,Caín Guzmán,True,sonido original,Caín Guzmán,True,12
6877149710428245249,,16400,0,5,lasith000,Lasith Sadaruwan Sam,False,original sound,✨️🍭_Marshmellow_✨️🍭,True,8
6885791166248340737,#duet with @evan_holmes_  my first duet with this young chap #duet #mensfitness #menshealth #eduardofilipecoaching #duetwithme,33600,2,36,eduardofilipe.coaching,Eduardo Filipe,False,original sound,Evan Holmes,True,24
6880134891753852162,23 years ago today.... #wwe #wwf #wrestling #prowrestling #aew #kane #undertaker #therock #shawnmichaels #romanreigns #sethrollins #brocklesnar,27500,20,15,jamiladil,Jamil Adil,False,original sound,Jamil Adil,True,39
6899128133430037765,#fyp #foryou #gainz #broscience #bro #fitness #brosciencelife #gym #foryoupage,61100,51,318,thecubancrusher,Dylan,False,dear katara,L.Dre,False,46
